,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
2759,PRY,PUNTO G,Quevedo,DONDE QUIERO ESTAR,84,2023-01-20,AR,0.751,0.251,151325,0.761,0.000238,11,0.0991,-4.113,0,0.15,92.032,4,0.553
2760,PRY,"Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",88,2023-10-03,AR,0.795,0.527,192288,0.553,2.84e-06,4,0.112,-8.496,0,0.244,124.109,4,0.739
2761,PRY,Bad Boy,Sayian Jimmy,Bad Boy,79,2023-07-07,AR,0.693,0.0665,161933,0.592,0.0,1,0.398,-7.895,1,0.384,177.973,4,0.688
2762,PRY,Holanda,Jhayco,Holanda,92,2023-07-28,AR,0.831,0.277,231693,0.759,0.0,1,0.125,-3.627,0,0.0502,107.961,4,0.244
2763,PRY,LADY GAGA,Peso Pluma,GÉNESIS,95,2023-06-29,AR,0.646,0.216,212878,0.736,0.0,5,0.415,-7.118,0,0.0449,140.098,3,0.873
2764,PRY,Es un Secreto,Plan B,House Of Pleasure,72,2010-07-20,AR,0.841,0.106,190560,0.783,2.49e-06,6,0.0528,-4.915,0,0.0432,94.989,4,0.514
2765,PRY,Normal,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,84,2022-09-14,AR,0.709,0.034,171880,0.56,0.0,4,0.315,-4.867,0,0.171,170.082,4,0.541
2766,PRY,Pobre Corazón - En Vivo,Ke Personajes,Pobre Corazón (En Vivo),81,2023-03-02,AR,0.463,0.0445,198931,0.84,0.0,10,0.443,-4.781,0,0.0475,91.038,4,0.466
2767,PRY,Ya No Vuelvas (Versión Cuarteto),Luck Ra,Ya No Vuelvas (Versión Cuarteto),82,2022-12-01,AR,0.736,0.224,204000,0.9,0.0,1,0.375,-4.575,1,0.0825,149.947,4,0.562
2768,PRY,La Bebe - Remix,Yng Lvcas,La Bebe (Remix),91,2023-03-17,AR,0.812,0.213,234353,0.479,1.21e-06,2,0.0756,-5.678,0,0.333,169.922,4,0.559
2769,PRY,Hey Mor,Ozuna,OzuTochi,87,2022-10-07,AR,0.901,0.00302,196600,0.589,0.000237,1,0.0992,-6.713,0,0.289,98.002,4,0.399
2770,PRY,FINA,Bad Bunny,nadie sabe lo que va a pasar mañana,93,2023-10-13,AR,0.847,0.0869,216328,0.724,1.11e-06,1,0.118,-5.41,1,0.298,94.601,4,0.396
2771,PRY,En La Intimidad | CROSSOVER #1,Big One,En La Intimidad | CROSSOVER #1,80,2023-02-01,AR,0.804,0.0924,172118,0.555,0.0,1,0.0699,-4.991,1,0.107,89.946,4,0.64
2772,PRY,DONDE SE APRENDE A QUERER?,Mora,ESTRELLA,86,2023-08-28,AR,0.722,0.555,144427,0.519,0.0,8,0.118,-10.142,1,0.297,170.058,4,0.779
2773,PRY,VISTA AL MAR,Quevedo,DONDE QUIERO ESTAR,81,2023-01-20,AR,0.759,0.803,180673,0.561,0.121,0,0.101,-5.643,0,0.131,104.915,4,0.491
2774,PRY,Amanecemos,La Joaqui,Amanecemos,70,2023-03-16,AR,0.494,0.179,198183,0.504,0.00198,5,0.2,-6.242,1,0.111,84.916,4,0.459
2775,PRY,Rara Vez,Taiu,Rara Vez,89,2023-02-08,AR,0.838,0.176,128677,0.708,0.0,5,0.343,-4.668,0,0.166,119.984,4,0.96
2776,PRY,Standing Next to You,Jung Kook,GOLDEN,93,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2777,PRY,Tá OK,DENNIS,Tá OK,86,2023-05-04,AR,0.863,0.497,92093,0.96,0.00526,11,0.0853,-1.458,1,0.0492,130.118,4,0.586
2778,PRY,UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,87,2023-10-13,AR,0.795,0.0368,165582,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334
2779,PRY,Yandel 150,Yandel,Resistencia,84,2023-01-13,AR,0.783,0.0492,216148,0.729,0.000272,6,0.1,-3.549,0,0.0691,167.968,4,0.58
2780,PRY,QUE VUELVAS,Grupo Frontera,El Comienzo,82,2023-08-25,AR,0.497,0.188,169419,0.644,0.0,10,0.114,-4.309,1,0.0443,162.542,4,0.779
2781,PRY,Adiós Amor / Oye Mujer,Ke Personajes,Adiós Amor / Oye Mujer,77,2020-05-29,AR,0.466,0.00467,407574,0.468,0.0,11,0.12,-5.966,0,0.123,179.839,4,0.845
2782,PRY,Chulo pt.2,Bad Gyal,Chulo pt.2,90,2023-06-22,AR,0.852,0.0602,219333,0.881,6.44e-06,5,0.0682,-2.546,0,0.126,96.984,4,0.556
2783,PRY,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,77,2021-08-17,AR,0.419,0.0513,428439,0.711,0.0,11,0.243,-4.083,0,0.0488,82.18,4,0.529
2784,PRY,Ella Baila Sola,Eslabon Armado,DESVELADO,86,2023-04-28,AR,0.668,0.483,165671,0.758,1.89e-05,5,0.0837,-5.176,0,0.0332,147.989,3,0.834
2785,PRY,CORAZÓN VACÍO,Maria Becerra,CORAZÓN VACÍO,86,2023-06-22,AR,0.681,0.334,160536,0.792,2.05e-06,1,0.295,-4.795,1,0.0587,98.09,4,0.4
2786,PRY,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,2023-11-03,AR,0.79,0.312,183551,0.831,0.0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
2787,PRY,Costumbres - Vivo,Damas Gratis,Costumbres (Vivo),79,2022-10-27,AR,0.52,0.132,133077,0.801,0.0,9,0.953,-6.617,0,0.0382,103.681,4,0.571
2788,PRY,Ahi Ahi,El negro tecla,Ahi Ahi,77,2021-12-08,AR,0.781,0.373,176797,0.573,0.0,7,0.117,-6.439,0,0.107,89.911,4,0.516
2789,PER,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,97,2023-10-13,AR,0.911,0.0887,162768,0.778,2.16e-05,5,0.179,-2.248,1,0.262,96.057,4,0.345
2790,PER,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
2791,PER,LALA,Myke Towers,LA VIDA ES UNA,97,2023-03-23,AR,0.708,0.0739,197920,0.737,0.00162,1,0.0955,-4.045,1,0.0436,91.986,4,0.607
2792,PER,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),94,2023-08-10,AR,0.841,0.52,172798,0.738,0.0,7,0.0892,-7.455,0,0.307,169.918,4,0.484
2793,PER,DEMO #5: nostalgIA - Spanglish Version,FlowGPT,DEMO #5: nostalgIA (Spanglish Version),45,2023-10-17,AR,0.73,0.0232,220405,0.792,0.0,0,0.0699,-4.643,1,0.0517,90.019,4,0.533
2794,PER,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,98,2023-10-13,AR,0.787,0.15,267194,0.621,0.000402,4,0.58,-5.009,0,0.068,139.056,4,0.13
2795,PER,Columbia,Quevedo,Columbia,94,2023-07-07,AR,0.668,0.369,186000,0.712,2.13e-05,5,0.108,-5.927,1,0.0381,100.02,4,0.264
2796,PER,Un Finde | CROSSOVER #2,Big One,Un Finde | CROSSOVER #2,87,2023-04-04,AR,0.499,0.109,163788,0.519,0.0,11,0.276,-8.199,1,0.0595,192.147,4,0.848
2797,PER,Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,95,2023-07-28,AR,0.822,0.179,199947,0.711,1.46e-05,6,0.083,-4.943,1,0.0668,102.984,4,0.934
2798,PER,Standing Next to You,Jung Kook,GOLDEN,93,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2799,PER,Según Quién,Maluma,Don Juan,89,2023-08-25,AR,0.909,0.434,142335,0.762,0.0,9,0.0856,-3.974,1,0.0643,101.987,3,0.843
2800,PER,Classy 101,Feid,Classy 101,93,2023-03-31,AR,0.859,0.145,195987,0.658,0.0,11,0.12,-4.79,1,0.159,100.065,4,0.672
2801,PER,AMARGURA,KAROL G,MAÑANA SERÁ BONITO,90,2023-02-24,AR,0.92,0.183,170480,0.696,0.0,6,0.149,-3.356,0,0.0742,106.966,4,0.545
2802,PER,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,2023-11-03,AR,0.79,0.312,183551,0.831,0.0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
2803,PER,Rara Vez,Taiu,Rara Vez,89,2023-02-08,AR,0.838,0.176,128677,0.708,0.0,5,0.343,-4.668,0,0.166,119.984,4,0.96
2804,PER,Fruto,Bizarrap,en dormir sin Madrid,91,2023-10-04,AR,0.801,0.494,133969,0.517,1.45e-06,2,0.355,-8.205,0,0.269,160.254,4,0.923
2805,PER,Feliz Cumpleaños Ferxxo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,87,2022-09-14,AR,0.865,0.0863,155960,0.573,0.0,5,0.305,-5.501,1,0.0678,94.999,4,0.563
2806,PER,MI EX TENÍA RAZÓN,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),89,2023-08-10,AR,0.634,0.0776,154375,0.725,0.0,5,0.211,-4.945,0,0.0587,159.845,4,0.795
2807,PER,Escápate Conmigo - Remix,Wolfine,Escápate Conmigo (Remix),85,2012-09-06,AR,0.826,0.191,167419,0.881,2.7e-05,8,0.347,-7.755,1,0.0974,93.997,4,0.737
2808,PER,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,Ubuntu,84,2018-05-11,AR,0.681,0.0482,220117,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839
2809,PER,OJITOS ROJOS,Grupo Frontera,El Comienzo,80,2023-08-25,AR,0.721,0.251,221601,0.782,0.0,11,0.107,-3.51,1,0.045,90.001,4,0.77
2810,PER,"Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",88,2023-10-03,AR,0.795,0.527,192288,0.553,2.84e-06,4,0.112,-8.496,0,0.244,124.109,4,0.739
2811,PER,UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,87,2023-10-13,AR,0.795,0.0368,165582,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334
2812,PER,FINA,Bad Bunny,nadie sabe lo que va a pasar mañana,93,2023-10-13,AR,0.847,0.0869,216328,0.724,1.11e-06,1,0.118,-5.41,1,0.298,94.601,4,0.396
2813,PER,Chulo pt.2,Bad Gyal,Chulo pt.2,90,2023-06-22,AR,0.852,0.0602,219333,0.881,6.44e-06,5,0.0682,-2.546,0,0.126,96.984,4,0.556
2814,PER,un x100to,Grupo Frontera,El Comienzo,86,2023-08-25,AR,0.571,0.213,194563,0.72,0.0,9,0.271,-4.089,1,0.0458,83.827,4,0.542
2815,PER,Me Rehúso,Danny Ocean,54+1,83,2019-03-22,AR,0.744,0.0231,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,0.426
2816,PER,La Triple M,Mawell,La Triple M,78,2023-06-02,AR,0.789,0.33,201120,0.807,0.113,5,0.132,-3.124,0,0.0867,105.041,4,0.663
2817,PER,Hey Mor,Ozuna,OzuTochi,87,2022-10-07,AR,0.901,0.00302,196600,0.589,0.000237,1,0.0992,-6.713,0,0.289,98.002,4,0.399
2818,PER,Holanda,Jhayco,Holanda,92,2023-07-28,AR,0.831,0.277,231693,0.759,0.0,1,0.125,-3.627,0,0.0502,107.961,4,0.244
2819,PER,La Bachata,Manuel Turizo,2000,85,2023-03-17,AR,0.835,0.583,162638,0.679,1.98e-06,7,0.218,-5.329,0,0.0364,124.98,4,0.85
2820,PER,Es un Secreto,Plan B,House Of Pleasure,72,2010-07-20,AR,0.841,0.106,190560,0.783,2.49e-06,6,0.0528,-4.915,0,0.0432,94.989,4,0.514
2821,PER,LA INOCENTE,Mora,MICRODOSIS,87,2022-04-01,AR,0.757,0.307,202174,0.789,0.0,5,0.0717,-3.46,0,0.0583,91.911,4,0.464
2822,PER,3D (feat. Jack Harlow),Jung Kook,3D : The Remixes,89,2023-10-02,AR,0.853,0.0322,201812,0.824,0.0,1,0.0859,-3.287,1,0.103,108.044,4,0.888
2823,PER,Like Crazy,Jimin,FACE,94,2023-03-24,AR,0.629,0.0025,212241,0.733,0.0,7,0.357,-5.445,1,0.0419,120.001,4,0.362
2824,PER,Primera Cita,Carin Leon,Colmillo De Leche,87,2023-05-19,AR,0.535,0.597,186456,0.395,6.78e-05,10,0.0969,-7.805,1,0.0634,157.795,3,0.488
2825,PER,Caraluna,Bacilos,Caraluna,84,2002-06-25,AR,0.76,0.176,266160,0.773,0.0,9,0.1,-5.314,1,0.0675,102.789,4,0.895
2826,PER,WHERE SHE GOES,Bad Bunny,nadie sabe lo que va a pasar mañana,85,2023-10-13,AR,0.651,0.143,231704,0.799,0.634,9,0.112,-4.02,0,0.0611,143.992,4,0.223
2827,PER,CHORRITO PA LAS ANIMAS,Feid,SIXDO,85,2022-12-02,AR,0.743,0.114,168133,0.831,6.43e-05,8,0.35,-4.042,0,0.0584,95.975,4,0.609
2828,PER,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,90,2022-05-06,AR,0.911,0.0901,178567,0.712,2.68e-05,1,0.0933,-5.105,0,0.0817,92.005,4,0.425
2829,PER,Frágil,Yahritza Y Su Esencia,Obsessed Pt. 2,79,2023-09-08,AR,0.605,0.365,160518,0.726,0.0,6,0.112,-4.515,1,0.0309,149.918,4,0.393
2830,PER,La Bebe - Remix,Yng Lvcas,La Bebe (Remix),91,2023-03-17,AR,0.812,0.213,234353,0.479,1.21e-06,2,0.0756,-5.678,0,0.333,169.922,4,0.559
2831,PER,Amanece,Anuel AA,Amanece,84,2018-12-14,AR,0.79,0.437,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
2832,PER,Te Pintaron Pajaritos,Yandar & Yostin,Te Pintaron Pajaritos,82,2016-12-30,AR,0.894,0.024,172559,0.858,0.0,9,0.263,-2.348,1,0.188,96.065,4,0.96
2833,PER,Normal,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,84,2022-09-14,AR,0.709,0.034,171880,0.56,0.0,4,0.315,-4.867,0,0.171,170.082,4,0.541
2834,PER,BUBALU,Feid,"MOR, No Le Temas a La Oscuridad",74,2023-09-29,AR,0.786,0.135,228187,0.803,4.11e-06,6,0.11,-5.232,0,0.072,112.007,4,0.722
2835,PER,TQG,KAROL G,MAÑANA SERÁ BONITO,89,2023-02-24,AR,0.72,0.673,199440,0.63,0.0,4,0.0936,-3.547,0,0.277,179.974,4,0.607
2836,PER,Los del Espacio,LIT killah,Los del Espacio,88,2023-06-01,AR,0.813,0.107,338000,0.682,0.0,0,0.108,-3.598,1,0.0402,120.011,4,0.634
2837,PER,Corazón Roto - Remix,Brray,Corazón Roto (Remix),84,2023-04-07,AR,0.843,0.226,275040,0.794,1.22e-06,1,0.25,-4.686,0,0.0426,92.998,4,0.796
2838,PER,Amor Vuelve - (En Vivo),Grupo 5,Noche de Oro (En Vivo),60,2023-05-26,AR,0.626,0.115,226878,0.936,0.0,8,0.321,-5.608,0,0.031,133.0,4,0.947
2839,POL,BFF,bambi,BFF,77,2023-08-24,AR,0.685,0.0293,174247,0.723,1.83e-05,6,0.103,-7.159,0,0.0887,145.955,4,0.435
2840,POL,Fluid,ReTo,Fluid,75,2023-10-04,AR,0.765,0.199,142206,0.578,1.12e-06,8,0.222,-8.178,1,0.0815,137.996,4,0.575
2841,POL,JEREMY SOCHAN,Oki,JEREMY SOCHAN,77,2023-09-25,AR,0.761,0.0679,145984,0.726,0.0,1,0.217,-5.727,0,0.0757,127.089,4,0.807
2842,POL,Stan,Gibbs,SAFE,63,2023-10-24,AR,0.822,0.258,181045,0.667,0.0,3,0.117,-6.512,0,0.0748,121.999,4,0.3
2843,POL,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
2844,POL,Jolie Jolie,Blacha 2115,Jolie Jolie,76,2023-08-30,AR,0.671,0.684,153600,0.802,0.0616,11,0.135,-9.194,0,0.0375,124.965,4,0.491
2845,POL,Nim Zajdzie Słońce,Smolasty,Nim Zajdzie Słońce,75,2023-08-10,AR,0.575,0.365,144490,0.654,0.0,6,0.326,-7.23,1,0.0543,91.071,4,0.487
2846,POL,Nicea,PRO8L3M,Nicea,74,2023-09-06,AR,0.742,0.143,217846,0.662,0.0,2,0.12,-6.375,1,0.288,130.087,4,0.346
2847,POL,120 WERSÓW ŻEBY ZAJE*AĆ CO WASZE,vkie,120 WERSÓW ŻEBY ZAJE*AĆ CO WASZE,31,2023-11-08,AR,0.507,0.221,292903,0.697,0.0,10,0.138,-9.663,0,0.335,87.407,3,0.53
2848,POL,Autumn Dance,L.U.C.,The Peasants (Original Motion Picture Soundtrack),46,2023-10-27,AR,0.529,0.055,280095,0.643,0.0,7,0.356,-7.122,0,0.032,132.04,4,0.281
2849,POL,TYLE SŁOŃCA,White Widow,TYLE SŁOŃCA,73,2023-09-21,AR,0.771,0.204,142286,0.919,0.0,0,0.375,-3.152,1,0.268,105.02,4,0.557
2850,POL,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
2851,POL,noWy baTmAN,Chivas,noWy baTmAN,68,2023-10-31,AR,0.628,0.187,169750,0.643,0.0,1,0.111,-5.446,0,0.066,140.023,4,0.649
2852,POL,ITALODISCO,The Kolors,ITALODISCO,83,2023-05-05,AR,0.885,0.00318,199512,0.579,0.0,11,0.0708,-5.14,0,0.0596,123.038,4,0.817
2853,POL,MILLIE WALKY,bambi,MILLIE WALKY,73,2023-05-16,AR,0.763,0.0332,134026,0.638,2.85e-06,11,0.0963,-6.659,1,0.141,76.968,4,0.599
2854,POL,5 INFLUENCEREK,Zeamsone,???,70,2023-06-29,AR,0.746,0.398,144336,0.637,0.0,8,0.126,-7.732,0,0.245,143.001,4,0.849
2855,POL,NIE MA CIĘ,Fukaj,PRELUDIUM,70,2023-07-21,AR,0.725,0.178,167387,0.636,0.0,0,0.414,-7.179,1,0.162,118.975,4,0.458
2856,POL,Mayday,PRO8L3M,Mayday,67,2023-10-26,AR,0.564,0.178,237893,0.593,0.0,1,0.108,-6.95,1,0.322,89.432,3,0.683
2857,POL,Pocałunki (M. Pawlikowska- Jasnorzewska),sanah,Pocałunki (M. Pawlikowska- Jasnorzewska),73,2023-07-13,AR,0.532,0.18,190105,0.825,0.0,0,0.0909,-6.463,1,0.105,190.09,4,0.501
2858,POL,Zawsze chciałem,Gibbs,SAFE,63,2023-10-24,AR,0.761,0.47,184982,0.599,0.0,1,0.261,-7.738,0,0.0545,139.982,4,0.589
2859,POL,Z Tobą na chacie,Daria Zawiałow,Dziewczyna Pop,66,2023-10-20,AR,0.726,0.0496,184753,0.839,0.000762,8,0.034,-6.006,1,0.0372,103.034,4,0.747
2860,POL,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
2861,POL,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
2862,POL,Daylight,David Kushner,Daylight,95,2023-04-14,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
2863,POL,Od nowa,Kwiat Jabłoni,Pokaz slajdów,64,2023-10-12,AR,0.703,0.524,229370,0.681,0.0,7,0.287,-8.17,1,0.059,144.966,4,0.772
2864,POL,Złoty Chłopak,Gibbs,SAFE,64,2023-10-24,AR,0.769,0.379,195652,0.663,0.0,6,0.127,-6.768,0,0.127,91.995,4,0.438
2865,POL,Explosion Ech poleczko - DNSQ Remix,Kalwi & Remi,Explosion Ech poleczko,71,2023-09-12,AR,0.637,0.0432,130094,0.74,0.0,0,0.203,-5.541,1,0.0309,140.108,4,0.626
2866,POL,BIBA,Żabson,Macrodosing,59,2023-10-27,AR,0.913,0.107,118091,0.883,0.137,9,0.0746,-5.44,1,0.062,118.058,4,0.817
2867,POL,"Supermoce (feat. Igo, Mrozu & Vito Bambino)",Męskie Granie Orkiestra 2023,"Supermoce (feat. Igo, Mrozu & Vito Bambino)",72,2023-05-17,AR,0.794,0.0414,195701,0.691,0.0,2,0.114,-5.923,1,0.0483,122.025,4,0.767
2868,POL,Prada,cassö,Prada,94,2023-08-11,AR,0.638,0.001,132359,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422
2869,POL,Całe Lata,Taco Hemingway,1-800-OŚWIECENIE,73,2023-09-21,AR,0.674,0.203,237218,0.552,0.0,2,0.277,-9.029,0,0.0559,147.995,4,0.68
2870,POL,Taxi,Kizo,Patocelebryta,60,2023-09-14,AR,0.717,0.218,180937,0.77,0.0,7,0.232,-6.468,0,0.255,128.108,4,0.623
2871,POL,BLUEBERRY,Guzior,PLEŚŃ,69,2020-12-04,AR,0.717,0.467,176000,0.725,0.0,6,0.0987,-6.287,0,0.162,119.926,4,0.645
2872,POL,ADDERALL,Kukon,ADDERALL,70,2023-10-17,AR,0.664,0.422,158298,0.772,0.0,10,0.202,-5.765,1,0.165,94.001,4,0.276
2873,POL,Ground Zero,PRO8L3M,Ground Zero,69,2018-08-16,AR,0.691,0.0978,178004,0.723,0.000485,1,0.0439,-6.756,0,0.0871,144.048,4,0.34
2874,POL,Samotność,Gibbs,SAFE,61,2023-10-24,AR,0.643,0.0664,189767,0.765,0.0,6,0.135,-6.556,0,0.246,171.946,4,0.624
2875,POL,Nametag,Taco Hemingway,1-800-OŚWIECENIE,72,2023-09-21,AR,0.768,0.176,183346,0.617,0.0,1,0.145,-7.113,0,0.247,160.12,4,0.64
2876,POL,I Wanna Be Yours,Arctic Monkeys,AM,95,2013-09-09,AR,0.464,0.136,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479
2877,POL,WTC,Guzior,PLEŚŃ,67,2020-12-04,AR,0.671,0.5,124000,0.662,0.0,6,0.115,-7.189,0,0.112,126.462,4,0.216
2878,POL,IDGAF (feat. Yeat),Drake,For All The Dogs,94,2023-10-06,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
2879,POL,Prywatny bal,Cyrko,Prywatny bal,67,2023-01-20,AR,0.771,0.121,156800,0.753,0.0,1,0.103,-3.697,0,0.11,75.003,4,0.431
2880,POL,Sweater Weather,The Neighbourhood,I Love You.,93,2013-04-19,AR,0.612,0.0495,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
2881,POL,Drive,Gibbs,SAFE,64,2023-10-24,AR,0.803,0.365,202759,0.627,0.0,7,0.12,-8.07,1,0.328,86.992,4,0.427
2882,POL,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,2023-05-25,AR,0.671,0.0207,176579,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
2883,POL,The Night We Met,Lord Huron,Strange Trails,83,2015-04-07,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
2884,POL,Jestem Twoją Bajką,Kleks,Jestem Twoją Bajką,69,2023-09-08,AR,0.439,0.124,174558,0.453,0.0,6,0.166,-7.508,1,0.212,98.645,5,0.217
2885,POL,GiEwOnT,Mata,GiEwOnT,69,2023-10-13,AR,0.644,0.215,322114,0.686,0.0,8,0.28,-7.382,0,0.244,76.033,4,0.48
2886,POL,Taka sama,WERSOW,Taka sama,61,2023-10-29,AR,0.741,0.0725,146526,0.785,0.0,1,0.28,-6.886,0,0.207,94.952,4,0.585
2887,POL,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
2888,POL,Czerwone łzy,Gibbs,SAFE,65,2023-10-24,AR,0.841,0.649,204706,0.467,0.0,9,0.111,-6.178,1,0.238,84.987,4,0.622
2889,PRT,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
2890,PRT,Carro (feat. Dillaz),Bárbara Bandeira,Finda,65,2023-10-06,AR,0.733,0.66,202624,0.53,0.0,3,0.142,-7.113,0,0.0338,114.972,4,0.47
2891,PRT,Tempo,Van Zee,Tempo,68,2020-02-12,AR,0.686,0.884,188736,0.238,0.00108,5,0.23,-14.54,1,0.279,177.882,4,0.414
2892,PRT,DENTRO DA HILUX,Luan Pereira,DENTRO DA HILUX,87,2023-08-24,AR,0.73,0.143,162993,0.517,0.0,6,0.0979,-7.079,0,0.159,129.987,4,0.362
2893,PRT,Baile do Bruxo,Tropa do Bruxo,Baile do Bruxo,86,2023-09-29,AR,0.734,0.889,221538,0.228,0.00642,7,0.102,-4.731,0,0.53,162.524,5,0.522
2894,PRT,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,98,2023-10-13,AR,0.787,0.15,267194,0.621,0.000402,4,0.58,-5.009,0,0.068,139.056,4,0.13
2895,PRT,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
2896,PRT,Alma Nua,Van Zee,Alma Nua,67,2022-12-16,AR,0.749,0.838,203684,0.421,0.0,8,0.104,-8.68,0,0.309,76.031,4,0.511
2897,PRT,Novo Balanço,Veigh,Dos Prédios Deluxe,85,2023-05-19,AR,0.836,0.669,140323,0.499,0.0,3,0.134,-5.82,0,0.0563,124.05,4,0.65
2898,PRT,Tá OK,DENNIS,Tá OK,86,2023-05-04,AR,0.863,0.497,92093,0.96,0.00526,11,0.0853,-1.458,1,0.0492,130.118,4,0.586
2899,PRT,PIÑA COLADA,LON3R JOHNY,PIÑA COLADA,65,2023-07-29,AR,0.7,0.682,204179,0.587,0.00191,11,0.117,-10.501,0,0.316,134.092,4,0.115
2900,PRT,Chamadas,Ivandro,Chamadas,65,2023-09-29,AR,0.644,0.772,156673,0.632,4.39e-05,8,0.262,-7.903,0,0.215,99.94,4,0.51
2901,PRT,Chakras,Ivandro,Chakras,67,2023-04-28,AR,0.761,0.72,196385,0.786,0.000944,6,0.122,-7.687,1,0.142,99.993,4,0.502
2902,PRT,Lapada Dela - Ao Vivo,Grupo Menos É Mais,Confia (Ao Vivo),87,2023-01-20,AR,0.691,0.708,159323,0.752,6.07e-06,4,0.912,-6.796,0,0.157,167.073,4,0.684
2903,PRT,Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,Faz um Vuk Vuk (Teto Espelhado),88,2023-07-20,AR,0.92,0.504,138462,0.413,0.0514,7,0.133,-7.901,0,0.0752,130.078,4,0.679
2904,PRT,UH LA LA LA,LON3R JOHNY,ANTI$$OCIAL,52,2023-04-01,AR,0.855,0.104,180300,0.551,0.192,0,0.382,-7.655,1,0.153,119.979,4,0.547
2905,PRT,Nosso Quadro,AgroPlay,Nosso Quadro,80,2023-02-02,AR,0.691,0.338,173698,0.708,0.0,9,0.311,-4.821,1,0.195,160.018,4,0.602
